Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,4,3,4,30,8.3,0,0,0,7,6.3,0,0,0,0,87.41,117.25,0.12,898,2,212,1,0,0
2006,4,3,5,30,8.1,0,0,0,7,6.3,0,0,0,0,88.63,127.4,0.12,898,2,202,0.9,0,0
2006,4,3,6,30,7.9,0,0,0,0,6.5,0,0,0,0,90.61,135.38,0.12,898,2,202,1,0,0
2006,4,3,7,30,7.5,0,0,0,7,6.6,0,0,0,0,93.88,139.84,0.12,898,1.9,204,1.1,0,0
2006,4,3,8,30,7,0,0,0,0,6.5,0,0,1,0,96.72,139.55,0.12,897,1.9,206,1.1,0,0
2006,4,3,9,30,6.8,0,0,0,0,6.4,0,0,1,0,97.34,134.61,0.12,897,1.9,210,1,0,0
2006,4,3,10,30,6.5,0,0,0,0,6.3,0,0,1,0,98.67,126.31,0.12,897,1.8,214,0.9,0,0
2006,4,3,11,30,6.3,0,0,0,1,6.2,0,0,0,0,99.54,115.98,0.12,897,1.8,210,0.9,0,0
2006,4,3,12,30,6.1,0,0,0,0,6.1,0,0,0,0,100,104.51,0.12,897,1.8,192,0.8,0,0
2006,4,3,13,30,6.9,0,0,0,4,6.3,0,0,0,0,95.76,92.43,0.12,897,1.8,173,0.8,0,0
2006,4,3,14,30,8.9,46,491,131,7,7.5,54,319,0,110,90.77,80,0.12,898,1.9,164,1.3,5.2451,3.9971
2006,4,3,15,30,10.8,70,739,350,4,8.2,160,123,0,206,83.73,67.7,0.12,898,2,170,2.2,10.7574,8.3524
2006,4,3,16,30,11.9,86,839,559,7,8.6,247,286,0,409,80.17,55.7,0.12,898,2.1,180,2.9,23.069,18.055
2006,4,3,17,30,12.2,101,890,735,7,8.4,306,44,0,338,77.36,44.52,0.12,898,2.1,181,3.5,19.8774,15.6083
2006,4,3,18,30,12.2,112,912,858,7,8.2,409,105,0,495,76.75,35.16,0.12,898,2.2,180,3.8,29.7562,23.4007
2006,4,3,19,30,12.1,117,923,920,7,8.3,450,132,0,565,77.75,29.53,0.12,897,2.2,179,4,34.2841,26.9777
2006,4,3,20,30,11.9,118,920,916,7,8.6,96,0,0,96,80.03,29.88,0.12,897,2.2,180,4.1,5.8223,4.5813
2006,4,3,21,30,11.6,116,901,845,7,8.8,356,44,0,391,82.91,36.04,0.12,896,2.2,183,4,23.4646,18.4508
2006,4,3,22,30,11.2,108,866,713,7,9,333,94,0,399,86.34,45.67,0.12,896,2.2,187,3.7,23.3855,18.3585
2006,4,3,23,30,11,93,808,533,6,9.1,190,15,0,198,88.32,56.97,0.12,896,2.2,188,3.5,11.0982,8.6813
2006,4,4,0,30,10.2,73,696,323,7,9.3,132,22,0,140,94.42,69.01,0.12,896,2.1,185,2.2,7.23,5.6055
2006,4,4,1,30,9.4,44,428,109,7,9.4,53,174,0,79,100,81.3,0.12,895,2.1,179,1.5,0,0
2006,4,4,2,30,8.8,0,0,0,7,8.8,0,0,0,0,100,93.71,0.12,896,2.1,173,1.3,0,0
2006,4,4,3,30,8.6,0,0,0,7,8.6,0,0,0,0,100,105.71,0.12,896,2.1,169,1.5,0,0
2006,4,4,4,30,8.4,0,0,0,7,8.4,0,0,0,0,100,117.04,0.12,895,2.1,169,1.6,0,0
2006,4,4,5,30,8.3,0,0,0,7,8.3,0,0,0,0,100,127.14,0.12,895,2.1,170,1.7,0,0
2006,4,4,6,30,8.1,0,0,0,7,8.1,0,0,0,0,100,135.07,0.12,895,2,168,1.7,0,0
2006,4,4,7,30,7.8,0,0,0,4,7.8,0,0,0,0,100,139.47,0.12,894,1.9,163,1.6,0,0
2006,4,4,8,30,7.6,0,0,0,4,7.6,0,0,1,0,100,139.16,0.12,893,1.9,162,1.7,0,0
2006,4,4,9,30,7.5,0,0,0,4,7.5,0,0,1,0,100,134.24,0.12,893,1.9,162,1.7,0,0
2006,4,4,10,30,7.5,0,0,0,4,7.5,0,0,1,0,100,125.97,0.12,893,1.9,160,1.8,0,0
2006,4,4,11,30,7.6,0,0,0,7,7.6,0,0,0,0,100,115.67,0.12,893,1.9,157,2.1,0,0
2006,4,4,12,30,7.7,0,0,0,7,7.7,0,0,0,0,100,104.22,0.12,893,1.9,154,2.5,0,0
2006,4,4,13,30,8.1,0,0,0,7,8.1,0,0,0,0,100,92.15,0.12,893,1.9,154,3,0,0
2006,4,4,14,30,8.8,50,470,134,7,8.8,66,94,0,83,100,79.73,0.12,893,1.8,157,3.9,3.9563,3.0158
2006,4,4,15,30,9.2,85,689,349,7,9.2,159,80,0,190,100,67.42,0.12,892,1.8,161,4.4,9.9448,7.7236
2006,4,4,16,30,9.6,101,813,562,7,9.6,262,125,0,333,100,55.41,0.12,892,1.8,166,4.7,18.8083,14.7221
2006,4,4,17,30,10,107,887,743,7,10,293,34,0,317,100,44.2,0.12,892,1.8,172,4.9,18.6594,14.6529
2006,4,4,18,30,10.4,117,918,871,7,10.4,329,29,0,353,100,34.79,0.12,892,1.7,181,5.3,21.2348,16.7001
2006,4,4,19,30,10.9,116,941,938,7,10.9,80,0,0,80,100,29.14,0.12,892,1.6,190,5.7,4.8571,3.8221
2006,4,4,20,30,11.4,113,946,936,8,11,263,16,0,276,97.1,29.53,0.12,891,1.6,198,6,16.7476,13.1785
2006,4,4,21,30,11.8,123,909,860,4,10.6,93,0,0,93,92.16,35.76,0.12,890,1.5,203,6.3,5.5841,4.3911
2006,4,4,22,30,11.5,113,873,726,4,10,33,0,0,33,90.34,45.46,0.12,890,1.5,207,6.4,1.9354,1.5194
2006,4,4,23,30,11.1,95,820,544,4,9.5,26,0,0,26,89.95,56.79,0.12,889,1.5,209,6.4,1.4587,1.1411
2006,4,5,0,30,9.3,87,655,323,4,9.3,12,0,0,12,100,68.86,0.12,889,1.5,217,5.7,0.6205,0.4812
2006,4,5,1,30,8.2,51,364,107,4,8.2,4,0,0,4,100,81.15,0.12,889,1.5,223,5.2,0,0
2006,4,5,2,30,7.2,0,0,0,4,7.2,0,0,0,0,100,93.55,0.12,889,1.4,227,5.1,0,0
2006,4,5,3,30,6.2,0,0,0,8,6.2,0,0,0,0,100,105.53,0.12,889,1.4,226,5.1,0,0
2006,4,5,4,30,5.3,0,0,0,7,5.3,0,0,0,0,100,116.83,0.12,889,1.3,225,4.8,0,0
2006,4,5,5,30,4.7,0,0,0,7,4.7,0,0,0,0,100,126.89,0.12,889,1.2,225,4.5,0,0
2006,4,5,6,30,4.2,0,0,0,7,4.2,0,0,0,0,100,134.76,0.12,888,1.1,226,4,0,0
2006,4,5,7,30,3.9,0,0,0,8,3.9,0,0,0,0,100,139.11,0.12,888,1,222,3.7,0,0
2006,4,5,8,30,3.7,0,0,0,8,3.7,0,0,1,0,100,138.78,0.12,888,1,216,3.6,0,0
2006,4,5,9,30,3.9,0,0,0,6,3.9,0,0,1,0,100,133.87,0.12,888,1,210,3.6,0,0
2006,4,5,10,30,4.4,0,0,0,6,4.4,0,0,1,0,100,125.63,0.12,887,1.1,202,3.5,0,0
2006,4,5,11,30,5,0,0,0,6,5,0,0,0,0,100,115.36,0.12,887,1.2,196,3.7,0,0
2006,4,5,12,30,5.4,0,0,0,8,5.4,0,0,0,0,100,103.93,0.12,887,1.2,200,3.9,0,0
2006,4,5,13,30,5.5,0,0,0,1,5.5,0,0,0,0,100,91.88,0.12,888,1.2,211,4.3,0,0
2006,4,5,14,30,5.3,53,481,141,4,5.3,5,0,0,5,100,79.46,0.12,889,1.1,227,5,0.2383,0.1817
2006,4,5,15,30,5.4,81,731,365,7,5.4,161,82,0,193,100,67.15,0.12,890,1,239,5.6,10.1241,7.865
2006,4,5,16,30,5.9,101,838,581,7,4.8,157,3,0,158,92.91,55.11,0.12,891,1,244,5.9,8.9366,6.9959
2006,4,5,17,30,6.7,115,896,761,8,4.2,355,208,0,504,84.29,43.88,0.12,891,1,247,6.3,29.6933,23.3191
2006,4,5,18,30,7.7,125,926,888,4,3.9,83,0,0,83,76.72,34.44,0.12,892,1,252,6.7,4.9961,3.9293
2006,4,5,19,30,8.6,127,943,954,8,3.5,459,179,0,616,70.56,28.75,0.12,892,1,258,7.1,37.4205,29.4477
2006,4,5,20,30,9,125,949,953,4,3.2,456,171,0,605,66.99,29.18,0.12,893,0.9,261,7,36.7299,28.9031
2006,4,5,21,30,9,134,909,874,7,2.9,393,77,0,456,65.61,35.49,0.12,893,0.9,264,6.8,27.3946,21.5426
2006,4,5,22,30,8.7,121,881,741,3,2.7,339,104,0,412,65.96,45.25,0.12,893,0.9,268,6.5,24.1778,18.9822
2006,4,5,23,30,8.4,104,821,555,2,2.5,215,404,0,438,66.5,56.62,0.12,893,0.9,271,6.2,24.5938,19.2409
2006,4,6,0,30,7.1,75,732,341,0,2.5,75,732,0,341,72.46,68.7,0.11,894,0.9,273,4.7,17.6575,13.695
2006,4,6,1,30,5.4,45,475,119,3,2.8,56,116,0,75,83.57,81,0.11,895,0.9,270,3.2,0,0
2006,4,6,2,30,3.8,0,0,0,0,3.4,0,0,0,0,97.28,93.39,0.11,895,0.8,267,2.1,0,0
2006,4,6,3,30,2.8,0,0,0,0,2.8,0,0,0,0,100,105.35,0.11,896,0.8,269,1.7,0,0
2006,4,6,4,30,2.1,0,0,0,0,2.1,0,0,0,0,100,116.62,0.11,897,0.8,275,1.4,0,0
2006,4,6,5,30,1.6,0,0,0,0,1.6,0,0,0,0,100,126.63,0.11,897,0.7,284,1.3,0,0
2006,4,6,6,30,1.3,0,0,0,0,1.3,0,0,0,0,100,134.45,0.11,897,0.7,293,1.3,0,0
2006,4,6,7,30,0.9,0,0,0,0,0.9,0,0,0,0,100,138.74,0.11,897,0.7,305,1.2,0,0
2006,4,6,8,30,0.6,0,0,0,0,0.6,0,0,1,0,100,138.39,0.11,897,0.7,318,1.1,0,0
2006,4,6,9,30,0.4,0,0,0,0,0.4,0,0,1,0,100,133.5,0.11,897,0.7,331,1.1,0,0
2006,4,6,10,30,0.3,0,0,0,0,0.3,0,0,1,0,100,125.29,0.11,897,0.7,342,1,0,0
2006,4,6,11,30,0.3,0,0,0,0,0.3,0,0,0,0,100,115.05,0.11,897,0.7,350,1,0,0
2006,4,6,12,30,0.4,0,0,0,0,0.4,0,0,0,0,100,103.65,0.11,897,0.7,353,0.9,0,0
2006,4,6,13,30,1.4,0,0,0,1,1.4,0,0,0,0,100,91.6,0.11,897,0.7,346,0.9,0,0
2006,4,6,14,30,3.5,50,540,152,1,2.9,50,540,0,152,96.02,79.19,0.11,898,0.7,329,0.9,7.2466,5.5279
2006,4,6,15,30,5.8,71,787,381,0,3.2,71,787,0,381,83.54,66.87,0.11,899,0.8,288,0.8,20.0311,15.5656
2006,4,6,16,30,8.3,84,895,599,0,2.9,84,895,0,599,68.62,54.83,0.11,899,0.8,250,0.8,33.9238,26.5598
2006,4,6,17,30,10.8,93,950,781,0,1.6,93,950,0,781,53.15,43.56,0.11,899,0.8,242,1.1,46.0536,36.1697
2006,4,6,18,30,12.9,98,982,911,0,0.2,98,982,0,911,41.67,34.08,0.11,898,0.8,238,1.3,54.8726,43.1581
2006,4,6,19,30,14.3,101,993,975,0,-0.2,101,993,0,975,36.91,28.37,0.11,898,0.8,232,1.5,59.2602,46.6358
2006,4,6,20,30,15.1,101,991,970,0,-0.3,101,991,0,970,34.98,28.83,0.11,897,0.8,227,1.9,58.9185,46.3651
2006,4,6,21,30,15.4,97,974,893,0,0,97,974,0,893,34.96,35.22,0.11,896,0.9,225,2.4,53.6753,42.2107
2006,4,6,22,30,15,93,937,755,0,0.4,93,937,0,755,37.08,45.04,0.11,896,0.9,225,2.9,44.3338,34.8085
2006,4,6,23,30,14.6,85,866,564,0,1.1,85,866,0,564,39.96,56.45,0.11,896,1,226,3.2,31.6956,24.7988
2006,4,7,0,30,11.8,68,757,345,0,2,68,757,0,345,51.07,68.54,0.11,896,1,226,2.7,17.8891,13.8771
2006,4,7,1,30,8.7,43,498,122,1,4.2,43,498,0,122,73.14,80.85,0.11,896,0.9,225,1.9,0,0
2006,4,7,2,30,6.4,0,0,0,0,5.4,0,0,0,0,93.01,93.23,0.11,896,0.9,228,1.3,0,0
2006,4,7,3,30,5.5,0,0,0,0,5.3,0,0,0,0,98.63,105.17,0.11,896,0.8,234,1,0,0
2006,4,7,4,30,5.2,0,0,0,0,5.1,0,0,0,0,99.56,116.41,0.11,896,0.7,239,0.8,0,0
2006,4,7,5,30,5.1,0,0,0,1,4.9,0,0,0,0,98.34,126.38,0.11,896,0.7,237,0.6,0,0
2006,4,7,6,30,4.8,0,0,0,1,4.6,0,0,0,0,98.86,134.13,0.11,896,0.7,219,0.5,0,0
2006,4,7,7,30,4.2,0,0,0,0,4.2,0,0,0,0,100,138.38,0.11,896,0.7,182,0.6,0,0
2006,4,7,8,30,3.9,0,0,0,0,3.9,0,0,1,0,100,138.01,0.11,895,0.7,150,0.5,0,0
2006,4,7,9,30,3.9,0,0,0,4,3.9,0,0,1,0,100,133.13,0.11,895,0.7,162,0.4,0,0
2006,4,7,10,30,3.9,0,0,0,1,3.9,0,0,0,0,100,124.96,0.11,895,0.7,170,0.3,0,0
2006,4,7,11,30,3.9,0,0,0,1,3.9,0,0,0,0,100,114.74,0.11,895,0.7,117,0.3,0,0
2006,4,7,12,30,3.9,0,0,0,0,3.9,0,0,0,0,100,103.36,0.11,895,0.7,87,0.4,0,0
2006,4,7,13,30,4.6,0,0,0,4,4.6,0,0,0,0,100,91.33,0.11,895,0.8,104,0.6,0,0
2006,4,7,14,30,6.5,51,538,155,1,5.3,51,538,0,155,91.88,78.92,0.11,895,0.8,126,1,7.3932,5.642
2006,4,7,15,30,8.9,77,768,382,0,5.3,77,768,0,382,78.2,66.6,0.11,895,0.8,144,1.8,20.127,15.6441
2006,4,7,16,30,11.1,93,880,603,0,5.1,93,880,0,603,66.61,54.54,0.11,896,0.7,154,2.6,34.1955,26.7755
2006,4,7,17,30,12.9,99,944,787,0,4.8,99,944,0,787,58.03,43.25,0.11,895,0.7,165,3.4,46.4467,36.4806
2006,4,7,18,30,14.1,99,985,918,3,4.5,339,31,0,365,52.47,33.72,0.11,895,0.7,177,4.1,21.9993,17.3035
2006,4,7,19,30,14.6,103,996,982,0,4.1,103,996,0,982,49.33,27.99,0.11,895,0.7,186,4.8,59.7167,46.9965
2006,4,7,20,30,14.3,104,992,976,0,4,104,992,0,976,50.05,28.49,0.11,895,0.7,194,5.3,59.3112,46.6754
2006,4,7,21,30,13.6,98,982,903,0,4.1,98,982,0,903,52.49,34.95,0.11,894,0.7,201,5.4,54.304,42.7065
2006,4,7,22,30,12.7,94,951,769,0,3.9,94,951,0,769,55.09,44.83,0.11,894,0.6,205,5.1,45.1836,35.4772
2006,4,7,23,30,12.3,84,891,579,0,3.5,84,891,0,579,54.85,56.27,0.11,894,0.6,207,4.9,32.5675,25.4829
2006,4,8,0,30,10,68,783,356,3,3.1,133,17,0,139,62.32,68.39,0.11,895,0.6,215,3.7,7.2167,5.5992
2006,4,8,1,30,7.4,42,531,128,3,3.4,17,0,0,17,75.74,80.7,0.11,896,0.6,220,2.4,0,0
2006,4,8,2,30,5.1,0,0,0,0,4.5,0,0,0,0,96.09,93.07,0.11,896,0.6,225,1.4,0,0
2006,4,8,3,30,4.1,0,0,0,0,4.1,0,0,0,0,100,105,0.11,897,0.6,229,1.3,0,0
2006,4,8,4,30,3.6,0,0,0,0,3.6,0,0,0,0,100,116.2,0.11,897,0.7,231,1.2,0,0
2006,4,8,5,30,3.3,0,0,0,0,3.3,0,0,0,0,100,126.12,0.11,898,0.8,230,1,0,0
2006,4,8,6,30,3.2,0,0,0,0,3.2,0,0,0,0,100,133.82,0.11,897,0.9,225,0.8,0,0
2006,4,8,7,30,3,0,0,0,0,3,0,0,0,0,100,138.02,0.11,897,0.9,221,0.6,0,0
2006,4,8,8,30,2.9,0,0,0,0,2.9,0,0,1,0,100,137.63,0.11,897,0.9,227,0.4,0,0
2006,4,8,9,30,2.9,0,0,0,0,2.9,0,0,1,0,100,132.77,0.11,897,0.9,250,0.4,0,0
2006,4,8,10,30,2.9,0,0,0,0,2.9,0,0,0,0,100,124.62,0.11,897,1,274,0.5,0,0
2006,4,8,11,30,3,0,0,0,0,3,0,0,0,0,100,114.44,0.11,897,1,285,0.6,0,0
2006,4,8,12,30,3.2,0,0,0,0,3.2,0,0,0,0,100,103.07,0.11,898,1,286,0.7,0,0
2006,4,8,13,30,4,0,0,0,0,4,0,0,0,0,100,91.06,0.11,898,0.9,286,0.8,0,0
2006,4,8,14,30,6,55,514,156,3,4.8,48,0,0,48,91.75,78.66,0.11,898,0.9,284,1.1,2.2911,1.7491
2006,4,8,15,30,8.3,83,744,382,0,5.2,83,744,0,382,80.99,66.33,0.11,899,0.9,279,1.6,20.1699,15.6814
2006,4,8,16,30,10.4,96,861,599,0,5.4,96,861,0,599,71.25,54.26,0.11,899,0.9,271,1.9,34.0115,26.6343
2006,4,8,17,30,12.3,101,929,782,3,5.1,330,356,0,591,61.27,42.94,0.11,899,0.9,264,2.2,34.9084,27.4197
2006,4,8,18,30,13.9,104,965,910,0,4.7,104,965,0,910,53.83,33.37,0.11,899,0.9,257,2.4,54.8813,43.1685
2006,4,8,19,30,15.1,106,980,974,0,4.3,106,980,0,974,48.57,27.61,0.11,898,0.9,251,2.6,59.2604,46.6389
2006,4,8,20,30,15.8,105,979,969,0,4,105,979,0,969,45.49,28.14,0.11,898,0.9,248,2.7,58.9141,46.3643
2006,4,8,21,30,16.1,101,965,894,0,3.8,101,965,0,894,43.74,34.69,0.11,897,0.9,246,2.9,53.7888,42.3026
2006,4,8,22,30,15.8,95,930,757,0,3.4,95,930,0,757,43.61,44.63,0.11,897,0.9,247,3,44.5042,34.9453
2006,4,8,23,30,15.6,86,868,569,0,3.3,86,868,0,569,43.73,56.11,0.11,896,0.9,247,3,32.0301,25.0641
2006,4,9,0,30,13.1,70,754,349,0,3.5,70,754,0,349,52.07,68.24,0.11,896,0.9,248,2.7,18.1428,14.0785
2006,4,9,1,30,10,43,499,125,1,5.3,43,499,0,125,72.47,80.55,0.11,897,0.9,247,2,0,0
2006,4,9,2,30,7.4,0,0,0,0,6.5,0,0,0,0,94.13,92.91,0.11,897,0.9,250,1.4,0,0
2006,4,9,3,30,6.3,0,0,0,1,6.3,0,0,0,0,100,104.82,0.11,898,0.9,257,1.2,0,0
2006,4,9,4,30,5.9,0,0,0,1,5.9,0,0,0,0,100,115.99,0.11,897,0.9,261,1,0,0
2006,4,9,5,30,5.6,0,0,0,0,5.6,0,0,0,0,100,125.86,0.11,897,0.8,262,0.8,0,0
2006,4,9,6,30,5.4,0,0,0,0,5.4,0,0,0,0,100,133.51,0.11,897,0.8,258,0.7,0,0
2006,4,9,7,30,5,0,0,0,0,5,0,0,0,0,100,137.66,0.11,896,0.7,259,0.6,0,0
2006,4,9,8,30,4.6,0,0,0,0,4.6,0,0,1,0,100,137.25,0.11,896,0.7,271,0.5,0,0
2006,4,9,9,30,4.1,0,0,0,0,4.1,0,0,1,0,100,132.4,0.11,895,0.7,285,0.5,0,0
2006,4,9,10,30,3.6,0,0,0,0,3.6,0,0,0,0,100,124.29,0.11,895,0.7,307,0.6,0,0
2006,4,9,11,30,3,0,0,0,0,3,0,0,0,0,100,114.13,0.11,895,0.7,325,0.7,0,0
2006,4,9,12,30,2.8,0,0,0,0,2.8,0,0,0,0,100,102.79,0.11,895,0.7,329,0.7,0,0
2006,4,9,13,30,3.8,0,0,0,0,3.8,0,0,0,0,100,90.24,0.11,895,0.7,311,0.7,0,0
2006,4,9,14,30,6,56,527,162,1,5,56,527,0,162,93.44,78.4,0.11,895,0.7,275,0.9,7.7394,5.9111
2006,4,9,15,30,8.4,80,774,394,0,5.2,80,774,0,394,80.56,66.07,0.11,895,0.6,247,1.5,20.8457,16.2107
2006,4,9,16,30,10.7,94,883,613,1,4.9,94,883,0,613,67.54,53.98,0.11,895,0.6,232,2.1,34.8497,27.2935
2006,4,9,17,30,12.5,103,936,791,0,4.5,103,936,0,791,58.21,42.63,0.11,895,0.7,225,2.9,46.7602,36.7311
2006,4,9,18,30,13.8,104,975,922,0,4,104,975,0,922,51.48,33.02,0.11,895,0.7,222,3.7,55.6386,43.7659
2006,4,9,19,30,14.4,107,983,981,0,3.7,107,983,0,981,48.63,27.23,0.11,894,0.8,220,4.3,59.7161,46.9991
2006,4,9,20,30,14.4,110,973,970,0,3.7,110,973,0,970,48.63,27.8,0.11,894,0.9,219,4.9,59.002,46.4349
2006,4,9,21,30,13.8,110,947,891,0,3.7,110,947,0,891,50.66,34.43,0.11,893,1,220,5.2,53.6339,42.1821
2006,4,9,22,30,12.8,109,901,752,4,3.6,326,332,0,563,53.65,44.43,0.11,893,1,221,5.3,33.1179,26.0057
2006,4,9,23,30,12.3,100,829,564,4,3.6,256,204,0,370,55.24,55.94,0.11,893,1,221,5.3,20.8452,16.3129
2006,4,10,0,30,10,79,722,348,3,3.6,155,107,0,195,64.53,68.09,0.12,893,0.9,226,4.7,10.1499,7.8774
2006,4,10,1,30,7.9,50,458,126,1,4.1,50,458,0,126,76.72,80.4,0.12,894,0.9,229,3.3,0,0
2006,4,10,2,30,6.2,0,0,0,0,5.3,0,0,0,0,93.83,92.75,0.12,894,0.9,232,2.1,0,0
2006,4,10,3,30,5.6,0,0,0,0,5.6,0,0,0,0,100,104.64,0.12,894,0.9,239,1.8,0,0
2006,4,10,4,30,5.4,0,0,0,0,5.4,0,0,0,0,100,115.78,0.12,894,1,243,1.9,0,0
2006,4,10,5,30,5.3,0,0,0,3,5.3,0,0,0,0,100,125.61,0.12,894,1,244,2.1,0,0
2006,4,10,6,30,4.8,0,0,0,4,4.8,0,0,0,0,100,133.2,0.12,894,1,247,1.8,0,0
2006,4,10,7,30,4.2,0,0,0,1,4.2,0,0,0,0,100,137.3,0.12,894,1,251,1.4,0,0
2006,4,10,8,30,3.8,0,0,0,0,3.8,0,0,1,0,100,136.87,0.12,893,1,254,1.3,0,0
2006,4,10,9,30,3.6,0,0,0,0,3.6,0,0,1,0,100,132.04,0.12,893,1,257,1.2,0,0
2006,4,10,10,30,3.5,0,0,0,0,3.5,0,0,0,0,100,123.96,0.12,893,1,261,0.9,0,0
2006,4,10,11,30,3.5,0,0,0,0,3.5,0,0,0,0,100,113.83,0.12,893,1,264,0.7,0,0
2006,4,10,12,30,3.4,0,0,0,0,3.4,0,0,0,0,100,102.51,0.12,893,1.1,264,0.7,0,0
2006,4,10,13,30,3.6,0,0,0,0,3.6,0,0,0,0,100,90.01,0.12,893,1.1,249,0.8,0,0
2006,4,10,14,30,4.8,57,521,164,4,4.6,64,0,0,64,98.91,78.14,0.12,893,1.2,232,1,3.0608,2.3388
2006,4,10,15,30,6.7,87,731,386,7,4.4,155,342,0,295,85.27,65.8,0.12,894,1.2,228,1.6,15.6403,12.1657
2006,4,10,16,30,8.4,106,833,599,0,4.2,106,833,0,599,74.63,53.7,0.12,894,1.2,227,2.2,34.0957,26.7057
2006,4,10,17,30,9.5,119,886,774,7,4.4,294,456,0,631,70.56,42.33,0.12,894,1.3,225,2.7,37.331,29.3259
2006,4,10,18,30,10.2,129,915,899,7,4.9,433,187,0,591,69.73,32.68,0.12,893,1.3,223,3.2,35.6849,28.0711
2006,4,10,19,30,10.8,127,936,963,7,5.5,467,182,0,629,69.76,26.85,0.12,893,1.3,222,3.7,38.3077,30.1507
2006,4,10,20,30,11.3,120,946,959,7,5.9,450,98,0,537,69.2,27.47,0.12,893,1.3,221,4.2,32.6784,25.7187
2006,4,10,21,30,11.3,119,924,884,4,6,388,62,0,440,69.76,34.17,0.12,892,1.3,219,4.5,26.4984,20.8412
2006,4,10,22,30,10.8,110,892,749,4,6.1,238,16,0,250,72.64,44.23,0.12,892,1.3,217,4.8,14.7144,11.5549
2006,4,10,23,30,10.4,93,840,565,4,6.3,166,5,0,168,75.52,55.77,0.12,892,1.3,217,4.9,9.4726,7.4135
2006,4,11,0,30,8.5,78,718,347,4,6.5,106,0,0,106,87.19,67.94,0.11,892,1.3,218,4.3,5.5243,4.2882
2006,4,11,1,30,7.3,48,470,128,4,6.8,4,0,0,4,96.5,80.25,0.11,893,1.3,218,3.4,0,0
2006,4,11,2,30,6.5,0,0,0,4,6.5,0,0,0,0,100,92.59,0.11,893,1.2,218,2.6,0,0
2006,4,11,3,30,6.2,0,0,0,4,6.2,0,0,0,0,100,104.46,0.11,894,1.2,217,2.1,0,0
2006,4,11,4,30,6.1,0,0,0,4,6.1,0,0,0,0,100,115.57,0.11,894,1.2,216,1.9,0,0
2006,4,11,5,30,6.1,0,0,0,1,6.1,0,0,0,0,100,125.35,0.11,894,1.2,215,1.9,0,0
2006,4,11,6,30,6,0,0,0,1,6,0,0,0,0,100,132.89,0.11,893,1.2,212,1.8,0,0
2006,4,11,7,30,5.7,0,0,0,1,5.7,0,0,0,0,100,136.94,0.11,893,1.2,211,1.5,0,0
2006,4,11,8,30,5.4,0,0,0,1,5.4,0,0,1,0,100,136.5,0.11,893,1.3,209,1.2,0,0
2006,4,11,9,30,5.4,0,0,0,1,5.4,0,0,1,0,100,131.68,0.11,893,1.3,201,1.1,0,0
2006,4,11,10,30,5.5,0,0,0,1,5.5,0,0,0,0,100,123.63,0.11,893,1.3,192,1.1,0,0
2006,4,11,11,30,5.5,0,0,0,7,5.5,0,0,0,0,100,113.53,0.11,893,1.4,187,1.2,0,0
2006,4,11,12,30,5.7,0,0,0,7,5.7,0,0,0,0,100,102.23,0.11,894,1.4,186,1.3,0,0
2006,4,11,13,30,6.1,0,0,0,7,6.1,0,0,7,0,100,89.79,0.11,894,1.5,182,1.9,0,0
2006,4,11,14,30,7,62,486,163,4,7,77,37,7,84,100,77.88,0.11,895,1.5,176,2.7,4.0223,3.0749
2006,4,11,15,30,8.1,86,727,387,4,7.7,165,287,0,284,97.33,65.54,0.11,895,1.4,173,3.2,15.087,11.7379
2006,4,11,16,30,9.9,95,852,603,3,7.4,252,348,0,459,84.37,53.43,0.11,896,1.4,177,3.5,26.1573,20.4898
2006,4,11,17,30,11.8,100,916,781,3,6.3,367,136,0,469,69.18,42.03,0.11,896,1.4,185,3.7,27.7683,21.815
2006,4,11,18,30,13.2,107,945,906,3,5.8,421,95,0,501,60.78,32.34,0.11,896,1.4,191,3.9,30.2679,23.8107
2006,4,11,19,30,14.1,110,958,968,8,5.6,468,189,7,637,56.44,26.48,0.11,895,1.4,193,4,38.8132,30.5494
2006,4,11,20,30,14.4,114,950,960,4,5.5,426,63,0,482,55.02,27.13,0.11,895,1.4,197,4.1,29.3445,23.0955
2006,4,11,21,30,14.1,116,925,884,7,5.2,400,75,0,462,55.2,33.91,0.11,895,1.4,205,4,27.8363,21.8941
2006,4,11,22,30,13.5,109,888,748,4,5.1,234,15,0,245,56.78,44.03,0.11,895,1.4,210,3.8,14.4282,11.3306
2006,4,11,23,30,13.1,101,816,562,4,5,221,31,0,239,57.78,55.61,0.11,895,1.4,212,3.7,13.4862,10.5554
2006,4,12,0,30,11.2,82,701,347,4,5,141,25,0,150,65.54,67.79,0.11,895,1.4,213,2.5,7.8272,6.0767
2006,4,12,1,30,9.7,50,460,129,7,5.6,58,237,0,99,75.51,80.1,0.11,895,1.4,215,1.4,0,0
2006,4,12,2,30,8.5,0,0,0,7,7.1,0,0,0,0,90.84,92.43,0.11,895,1.4,215,0.7,0,0
2006,4,12,3,30,8,0,0,0,1,7,0,0,0,0,93.31,104.28,0.11,895,1.4,215,0.5,0,0
